county,city,address,date,lat,long
TULSA,TULSA,1140 EAST 61ST STREET 36,6/29/2011,36.074448,-95.977338
TULSA,TULSA,5623 SOUTH QUINCY AVENUE 7,7/6/2011,36.081567,-95.973186
TULSA,TULSA,4550 EAST 33RD STREET 101,7/6/2011,36.115395,-95.924134
TULSA,TULSA,11922 EAST 37TH PLACE,7/7/2011,36.109018,-95.845179
TULSA,TULSA,4120 CHARLES PAGE BOULEVARD,7/8/2011,36.147775,-96.039258
TULSA,TULSA,6100 WEST 11TH PLACE,7/12/2011,36.143247,-96.061471
TULSA,TULSA,717 NORTH SANDUSKY AVENUE,7/12/2011,36.165046,-95.927468
TULSA,TULSA,118 NORTH COLOMBIA PLACE,7/21/2011,36.658418,-96.322141
TULSA,TULSA,4054 EAST 27TH STREET,7/28/2011,36.123221,-95.931631
TULSA,TULSA,1707 SOUTH MEMORIAL DRIVE UNIT 242,7/31/2011,36.13703,-95.886618
TULSA,TULSA,5546 SOUTH LEWIS COURT,8/1/2011,36.08242,-95.957081
TULSA,TULSA,1825 NORTH BIRMINGHAM PLACE,8/9/2011,36.181689,-95.952903
TULSA,TULSA,2550 SOUTH 135 EAST AVENUE,8/10/2011,34.626668,-98.625599
TULSA,TULSA,2642 EAST 3RD STREET,8/13/2011,36.156231,-95.95189
TULSA,TULSA,2104 NORTH ATLANTA PLACE,8/14/2011,36.184516,-95.955844
TULSA,TULSA,2550 SOUTH 135TH EAST AVENUE,8/23/2011,36.126697,-95.82659
TULSA,TULSA,344 SOUTH ZUNIS AVENUE,8/26/2011,36.155143,-95.961318
TULSA,TULSA,2103 EAST TECUMSEH AVENUE,8/29/2011,36.182242,-95.962123
TULSA,TULSA,239 SOUTH 69TH E. AVENUE,9/4/2011,36.15861,-95.900094
TULSA,TULSA,1759 EAST OKLAHOMA STREET,9/9/2011,36.175218,-95.966534
TULSA,TULSA,244 SOUTH 73RD E AVENUE,9/13/2011,36.158576,-95.895605
TULSA,TULSA,3731 QUAKER AVENUE,9/13/2011,36.209097,-95.972968
TULSA,TULSA,2420 NORTH OXFORD AVENIDA,9/14/2011,36.188812,-95.905581
TULSA,TULSA,4928 EAST EASTON STREET,9/15/2011,36.163655,-95.921146
TULSA,TULSA,2636 EAST ARCHER STREET,9/18/2011,36.162351,-95.952127
TULSA,TULSA,10117 11TH STREET 224,9/18/2011,36.14798,-95.864421
TULSA,TULSA,1328 SOUTH 123RD E. AVENUE,9/19/2011,36.143548,-95.840304
TULSA,TULSA,3335 EAST 7TH STREET,9/20/2011,36.151093,-95.938828
TULSA,TULSA,1440 NORTH GARY PLACE,9/22/2011,36.176785,-95.941322
TULSA,TULSA,5408 EAST 71ST PLACE 1914,9/25/2011,36.059597,-95.916744
TULSA,TULSA,2536 EAST 6TH STREET 2,9/27/2011,36.150507,-95.989526
TULSA,TULSA,4628 NORTH MAIN STREET,9/27/2011,36.221531,-95.996321
TULSA,TULSA,3104 SOUTH 124 E AVENUE,9/30/2011,34.626667,-98.625536
TULSA,TULSA,1060 EAST 60 STREET 223,10/3/2011,39.018311,-94.574749
TULSA,TULSA,1429 NORTH BRADDEN AVENUE,10/4/2011,36.060712,-95.854886
TULSA,TULSA,1313 EAST 62 STREET,10/6/2011,39.014864,-94.571952
TULSA,TULSA,132 NORTH COLUMBIA AVENUE,10/9/2011,36.163724,-95.951859
TULSA,TULSA,5727 EAST 18TH STREET,10/9/2011,36.136798,-95.912423
TULSA,TULSA,5123 EAST EASTON STREET,10/12/2011,36.164193,-95.919142
TULSA,TULSA,12958 EAST 28TH PLACE,10/13/2011,36.120433,-95.830393
TULSA,TULSA,1843 NORTH HARVARD,10/18/2011,36.182316,-95.939938
TULSA,TULSA,510 SOUTH OWASSO AVENUE,10/25/2011,36.154371,-95.977611
TULSA,TULSA,824 NORTH QUEBEC AVENUE,10/27/2011,36.167045,-95.930895
TULSA,TULSA,1620 NORTH YORKTOWN PLACE,10/28/2011,36.180015,-95.96134
TULSA,TULSA,2716 SOUTH 109TH E. AVENUE,11/1/2011,36.124825,-95.854816
TULSA,TULSA,2752 EAST ARCHER STREET,11/8/2011,36.16234,-95.949434
TULSA,TULSA,2656 SOUTH 135 AVENUE,11/17/2011,39.156493,-86.179291
TULSA,TULSA,6108 WEST 11TH STREET,11/17/2011,36.144487,-96.060858
TULSA,TULSA,3218 SOUTH 93 E. AVENUE 229,11/26/2011,34.62667,-98.62618
TULSA,TULSA,2328 NORTH BIRMINGHAM AVENUE,2/11/2012,36.187921,-95.954111
TULSA,TULSA,9*01 ELGIN AVENUE,2/15/2012,36.15794,-95.987899
TULSA,TULSA,5314 WEST 4TH STREET,2/21/2012,36.151518,-96.052404
TULSA,TULSA,715 SOUTH 101ST EAST AVENUE 107,2/22/2012,36.15187,-95.864589
TULSA,TULSA,1547 EAST INDEPENDENCE STREET,2/23/2012,36.165631,-95.970124
TULSA,TULSA,1723 SOUTH RIVERSIDE DRIVE,2/23/2012,41.639877,-91.538946
TULSA,TULSA,19008 EAST 4TH STREET,2/24/2012,36.155685,-95.765153
TULSA,TULSA,5663 WEST 3RD,2/24/2012,36.15293,-96.054596
TULSA,TULSA,9405 EAST 65TH STREET 3607,2/25/2012,36.069483,-95.871709
TULSA,TULSA,6607 EAST LATIMER PLACE,2/27/2012,36.171004,-95.902888
TULSA,TULSA,3743 WEST 45TH PLACE,2/29/2012,36.097931,-96.035828
TULSA,TULSA,4631 SOUTH BRADEN AVENUE 66,6/1/2012,36.096014,-95.918931
TULSA,TULSA,6209 EAST 17TH STREET,6/2/2012,36.138689,-95.906899
TULSA,TULSA,7928 SOUTH SHERIDAN ROAD,7/1/2012,36.048107,-95.904234
TULSA,TULSA,116 EAST 27TH STREET,7/5/2012,36.137936,-95.984277
TULSA,TULSA,1537 NORTH NORWOOD AVENUE,7/6/2012,36.178442,-95.906533
TULSA,TULSA,1006 SOUTH 107TH EAST AVENUE D,7/9/2012,36.148314,-95.857861
TULSA,TULSA,1078 NORTH IRVINGTON AVENUE,7/19/2012,36.173,-95.913167
TULSA,TULSA,7121 SOUTH MEMORIAL DRIVE,7/23/2012,36.059875,-95.885803
TULSA,TULSA,7567 EAST 26TH COURT,8/6/2012,36.124843,-95.89311
TULSA,TULSA,6121 WEST 11TH STREET,8/16/2012,36.144489,-96.061024
TULSA,TULSA,1621 SOUTH 121ST EAST AVENUE,8/17/2012,36.1385,-95.842216
TULSA,TULSA,108 NORTH COLLAGE AVENUE,8/22/2012,36.060712,-95.854886
TULSA,TULSA,1526 NORTH DELEWARE AVENUE,8/29/2012,34.879387,-99.495247
TULSA,TULSA,1320 SOUTH 73RD EAST AVE AVENUE,10/15/2012,36.14396,-95.895621
TULSA,TULSA,1805 EAST 73RD STREET,3/1/2013,36.058495,-95.96587
TULSA,TULSA,4308 NORTH IROQUOIS AVE AVENUE,3/1/2013,36.216891,-95.983672
TULSA,TULSA,6330 SOUTH OWASSO AVENUE G,3/5/2013,36.071855,-95.976791
TULSA,TULSA,13035 EAST 16TH STREET,3/7/2013,36.140192,-95.832087
TULSA,TULSA,10501 EAST ADMIRAL BOULEVARD,3/19/2013,36.159578,-95.86011
TULSA,TULSA,302 EAST 35TH PLACE,3/20/2013,36.11229,-95.983098
TULSA,TULSA,7325 SOUTH YALE AVENUE 216,5/2/2013,36.057432,-95.922063
TULSA,TULSA,7762 SOUTH S VICTOR AVE AVENUE A,11/1/2013,36.101314,-95.965236
TULSA,TULSA,2129 WEST W 47TH ST S STREET,11/8/2013,36.095746,-96.303237
TULSA,TULSA,6657 SOUTH S VICTOR AVE AVENUE 101,12/3/2013,,
TULSA,TULSA,1007 EAST E 60TH ST/E 60TH ST S,12/9/2013,,
TULSA,TULSA,9262 EAST E 58TH ST S STREET,12/20/2013,35.678373,-95.359731
TULSA,TULSA,3701 WEST W 55TH ST/W 55TH ST S STREET 1/30/2014,1/30/2014,,
TULSA,TULSA,801 NORTH MINGO ROAD #453,,,
TULSA,TULSA,1602 NORTH DELAWARE AVENUE,,36.179141,-95.950162
TULSA,TULSA,18543 EAST ADMIRAL BOULEVARD,,36.160282,-95.767289
TULSA,TULSA,2536 EAST 6TH STREET,,36.151567,-95.954422
TULSA,TULSA,1069 NORTH IRVINGTON AVENUE,,36.172489,-95.912587
TULSA,TULSA,1132 NORTH WHEELING AVENUE,,36.170802,-95.96528
TULSA,TULSA,2154 EAST NEWTON STREET,,36.173235,-95.960374
TULSA,TULSA,1223 NORTH COLUMBIA AVENUE,,36.173368,-95.951578
TULSA,TULSA,1012 CANTON AVENIDA,,36.1012,-95.9251
TULSA,TULSA,6566 EAST 21ST PLACE,12/24/2014,36.131126,-95.901459
TULSA,TULSA,1020 N DELAWARE AVENUE,1/13/2015,36.168816,-95.949041
TULSA,TULSA,4903 E LIPI,1/17/2015,36.1012,-95.9251
TULSA,TULSA,1512 N COLUMBIA PLACE,1/23/2015,36.177642,-95.951287
WAGONER,BROKEN ARROW,139 NORTH QUEBEC AVENUE,8/2/2000,36.163997,-95.929972
WAGONER,BROKEN ARROW,4652 SOUTH 28TH W. AVENUE,8/6/2000,36.096225,-96.023932
WAGONER,BROKEN ARROW,2235 SOUTH MAYBELLE AVENUE,9/29/2000,36.130352,-96.001939
WAGONER,BROKEN ARROW,1425 SOUTH ERIE AVENUE,1/31/2001,36.141542,-95.916569
WAGONER,BROKEN ARROW,2556 SOUTH 135TH E. AVENUE 74104,3/5/2001,36.126661,-95.826588
WAGONER,BROKEN ARROW,401 SOUTH 37TH W. AVENUE,6/29/2001,36.152054,-96.034486
WAGONER,BROKEN ARROW,6730 25TH PLACE,7/12/2001,36.126581,-95.898639
WAGONER,BROKEN ARROW,1328 SOUTH 23RD E. AVENUE,7/27/2001,35.991943,-95.761641
WAGONER,BROKEN ARROW,1704 26TH N ST,12/12/2002,36.191548,-95.967045
WAGONER,BROKEN ARROW,303 9TH N ST 28,1/14/2003,34.753683,-98.185485
WAGONER,BROKEN ARROW,9449 225TH S AVE,4/23/2003,36.0526,-95.7908
WAGONER,BROKEN ARROW,3105 214TH EAST S AVE,4/25/2003,36.118432,-95.739006
WAGONER,BROKEN ARROW,21240 46TH E ST,5/19/2003,36.077883,-95.8012
WAGONER,BROKEN ARROW,1202 31ST N ST,6/13/2003,36.198648,-95.982021
WAGONER,BROKEN ARROW,21441 47TH E ST,10/14/2003,36.077883,-95.8012
WAGONER,BROKEN ARROW,1214 30TH N ST,1/22/2004,36.0526,-95.7908
WAGONER,BROKEN ARROW,9461 225TH EAST S AVE,1/28/2004,36.027582,-95.725986
WAGONER,BROKEN ARROW,313 62ND S ST,3/11/2004,36.077883,-95.8012
WAGONER,BROKEN ARROW,28610 51 E ST,6/17/2004,35.192886,-97.420898
WAGONER,BROKEN ARROW,1221 27TH N ST,8/8/2006,36.193374,-95.979724
WAGONER,BROKEN ARROW,9449 225TH E S AVE,11/17/2009,36.028272,-95.725979
WAGONER,BROKEN ARROW,1223 30TH N ST,3/16/2011,36.0526,-95.7908
WAGONER,CATOOSA,3413 29TH N ST,10/24/2003,29.41227,-94.937233
WAGONER,CATOOSA,313 62ND S ST,12/26/2003,36.501425,-101.789361
WAGONER,CHEUTEAU,1111 27 N ST,4/13/2004,42.522426,-70.898915
WAGONER,COWETA,6080 263RD EAST S AVE,2/2/2000,34.916369,-95.753226
WAGONER,COWETA,8501 257TH EAST S AVE,9/24/2001,34.916369,-95.753226
WAGONER,COWETA,12110 225TH S AVE,12/7/2001,34.916712,-95.750009
WAGONER,COWETA,2607 PRINCETON E CT,7/27/2002,36.723107,-95.913713
WAGONER,COWETA,3238 SOUTH 214TH AVENUE,3/31/2003,36.116019,-95.739296
WAGONER,COWETA,7300 SOUTH 336TH AVENUE,9/16/2003,36.056336,-95.60305
WAGONER,COWETA,26700 EAST 61ST STREET,12/4/2003,36.075318,-95.67662
WAGONER,COWETA,382 285TH E AVE,2/3/2007,36.15743,-95.659931
WAGONER,COWETA,668443 320 S RD RT 1 247AA,11/20/2008,41.675057,-73.928451
WAGONER,COWETA,806 BROADWAY N,11/28/2009,35.264655,-96.936136
WAGONER,HASKELL,30470 121ST E ST,12/3/2010,34.842388,-95.544972
WAGONER,OKAY,28609 138TH E ST,7/6/2000,34.842388,-95.544972
WAGONER,OKAY,28525 150TH E ST,4/22/2009,34.842388,-95.544972
WAGONER,OKAY,28426 EAST 141ST STREET,8/11/2011,35.95913,-95.661408
WAGONER,OKAY,31014 EAST 211TH S STREET,8/17/2011,35.856202,-95.631894
WAGONER,TULSA,224 SOUTH BROADWAY,10/27/2010,35.653103,-97.481518
WAGONER,WAGONER,15492 SOUTH 292ND EAST AVENUE,10/7/2001,35.93957,-95.650965
WAGONER,WAGONER,38TH E ST 7401,11/7/2003,41.01762,-85.760767
WAGONER,WAGONER,3430 76TH E ST,12/21/2003,44.839844,-93.03563
WAGONER,WAGONER,4800 251-A E,2/12/2004,41.296255,-92.643236
WAGONER,WAGONER,8141 NORTH 58TH STREET,4/10/2005,35.858368,-95.279868
WAGONER,WAGONER,8424 EAST 86TH STREET,2/26/2009,36.041052,-95.920897
WAGONER,WAGONER,4403 EAST 76TH STREET,7/12/2009,36.053407,-95.929408
WAGONER,WAGONER,19814 EAST 4TH STREET,1/12/2011,36.15553,-95.755952
WAGONER,WAGONER,227 MAIN S ST,3/3/2011,36.37772,-96.703255
WASHINGTON,BARTLESVILLE,310 STATE S ST,3/30/2001,44.882859,-93.97083
WASHINGTON,BARTLESVILLE,606 1 ST NE ST,4/2/2001,51.805598,-114.637812
WASHINGTON,BARTLESVILLE,504 NORTHWEST 5TH STREET 1,4/4/2001,35.472868,-97.512234
WASHINGTON,BARTLESVILLE,403 HALL AVENUE,7/31/2002,36.651581,-95.16225
WASHINGTON,BARTLESVILLE,611 SOUTH FILMORE B,1/29/2003,35.954989,-95.384967
WASHINGTON,BARTLESVILLE,909 NORTHWEST 3RD,4/2/2003,35.242638,-94.632387
WASHINGTON,BARTLESVILLE,13957 237TH S ST,4/10/2003,36.501814,-101.788407
WASHINGTON,BARTLESVILLE,68360 SOUTH 313 ROAD,4/12/2003,36.018161,-95.327506
WASHINGTON,BARTLESVILLE,810 EAST 4TH 8,5/9/2003,36.748743,-95.968704
WASHINGTON,BARTLESVILLE,16246 3940 N RD,5/15/2003,36.731603,-95.943975
WASHINGTON,BARTLESVILLE,3906 INDIANA ST,9/12/2003,36.762448,-95.932829
WASHINGTON,BARTLESVILLE,108 20TH SE ST,12/1/2003,35.255264,-106.696894
WASHINGTON,BARTLESVILLE,2204 OSAGE S,11/24/2004,36.692482,-96.911315
WASHINGTON,BARTLESVILLE,1325 14TH W PL B,12/3/2004,36.433367,-99.397077
WASHINGTON,BARTLESVILLE,311 RURAL ROAD 5,12/7/2004,42.270012,-72.452286
WASHINGTON,BARTLESVILLE,1040 MAPLE SW ST,1/20/2006,34.238821,-85.16727
WASHINGTON,BARTLESVILLE,141 SEMINOLE NW ST,8/27/2009,35.358742,-95.265727
WASHINGTON,BARTLESVILLE,919 DELAWARE SE ST,10/21/2009,44.97242,-93.225121
WASHINGTON,BARTLESVILLE,1218 ADAMS E BLVD,1/7/2010,35.050824,-94.613686
WASHINGTON,BARTLESVILLE,3822 OHIO NE,2/9/2010,36.760661,-95.931641
WASHINGTON,BARTLESVILLE,313 VIRGINIA SW,2/25/2010,36.955769,-94.78672
WASHINGTON,BARTLESVILLE,1584 PENN S,3/11/2010,35.322995,-97.508132
WASHINGTON,BARTLESVILLE,728 CREEK S,6/9/2010,35.825982,-95.673713
WASHINGTON,BARTLESVILLE,728 CREEK S,7/16/2010,35.825982,-95.673713
WASHINGTON,BARTLESVILLE,1319 DEWEY S,10/2/2010,35.044872,-94.612469
WASHINGTON,BARTLESVILLE,218 PARK N,11/1/2010,,
WASHINGTON,BARTLESVILLE,1700 SOUTHEAST BARLOW DRIVE APT: 24,12/7/2010,36.726959,-95.92672
WASHINGTON,BARTLESVILLE,241 NORTHWEST HENRY STREET,2/8/2011,36.756714,-95.981857
WASHINGTON,BARTLESVILLE,535 NORTHWEST TURNER PLACE,3/29/2011,36.759472,-95.983073
WASHINGTON,BARTLESVILLE,1600 SOUTHWEST JACK LANE,8/24/2011,36.736646,-95.997547
WASHINGTON,BARTLESVILLE,4721 SOUTHEAST AMHERST DRIVE,9/10/2011,36.74841,-95.920058
WASHINGTON,BARTLESVILLE,1435 SOUTH SANTA FE AVE AVENUE,10/5/2012,36.73813,-95.983985
WASHINGTON,COPAN,351 SOUTHEAST HILLSIDE DRIVE,9/12/2010,35.429699,-97.45737
WASHINGTON,COPAN,1022 SOUTHWEST KEELER AVENUE,11/23/2010,36.743352,-95.980459
WASHINGTON,DEWEY,1701 SOUTHWEST MIDDLEPATH,1/26/2000,36.7959,-95.9355
WASHINGTON,DEWEY,101 SOUTH 1/2 CHICKASAW AVENUE,1/9/2001,,
WASHINGTON,DEWEY,720 SOUTHEAST CREEK AVENUE,9/10/2001,35.339765,-96.138065
WASHINGTON,DEWEY,423 SOUTHEAST CHICKASAW AVENUE,11/11/2009,35.351834,-94.445846
WASHINGTON,DEWEY,1715 SOUTHWEST 2ND,4/12/2010,26.119989,-80.164523
WASHINGTON,RAMONA,216 SOUTH CREEK AVENUE,2/13/2004,36.75,-95.964694
WASHINGTON,RAMONA,109 MOCKINGBIRD LANE,10/6/2004,35.044497,-95.774214
WASHINGTON,RAMONA,403190 WEST 3500 ROAD,2/7/2012,36.512349,-95.825752
WASHINGTON,RAMONA,34930 NORTH 4030 ROAD,2/8/2012,36.513415,-95.830274
WASHINGTON,VERA,429 SOUTHEAST CREEK AVENUE,12/9/2003,35.339765,-96.138065
WASHINGTON,VERA,7181 NORTH 3970 ROAD,5/21/2004,36.914397,-95.935086
WASHITA,BURNS FLAT,410 EAST EDENS STREET 12,1/3/2000,35.3489,-99.1704
WASHITA,BURNS FLAT,9TH W ST,2/5/2000,35.3489,-99.1704
WASHITA,BURNS FLAT,118 CREEK N ST,2/13/2002,35.3489,-99.1704
WASHITA,CANUTE,700 ROSS S,9/2/2003,36.201243,-95.161615
WASHITA,CORDELL,396801 WEST 1350 DRIVE,3/25/2004,36.822232,-95.936473
WASHITA,CORDELL,604 EAST 6TH STREET,4/29/2004,36.663549,-96.331661
WASHITA,SENTINEL,599 MORTON,9/1/2003,36.529167,-95.917572
WASHITA,SENTINEL,175 BRYAN E,3/23/2004,33.998435,-96.401588
WASHITA,SENTINEL,200b CHEROKEE TRL,3/23/2004,36.225623,-96.192365
WOODWARD,WOODWARD,512 12TH W,1/8/2001,43.971209,-111.697877
WOODWARD,WOODWARD,508 CLAY E,3/23/2001,34.22951,-96.074192
WOODWARD,WOODWARD,308 ALLEN ST,3/30/2001,34.773618,-96.631408
WOODWARD,WOODWARD,201 5TH N,4/4/2001,36.754609,-101.077571
WOODWARD,WOODWARD,812 WHITMER,7/5/2001,35.159365,-99.169477
WOODWARD,WOODWARD,115 1/2 4TH,11/15/2001,,
WOODWARD,WOODWARD,6410 10TH,5/17/2002,36.4336,-99.3904
WOODWARD,WOODWARD,418 MAIN N ST,6/5/2002,36.756105,-101.076998
WOODWARD,WOODWARD,412 3RD ST,2/9/2009,36.804244,-98.661787
